,name,acousticness,danceability,energy,instrumentalness,liveness,loudness,mode,speechiness,tempo,time_signature,valence,length,country,music_id
162,"Cuatro Babys (feat. Trap Capos, Noriel, Bryant Myers & Juhn)",0.0983,0.772,0.547,4.35e-06,0.107,-6.373,0,0.0541,130.099,4,0.0957,3249429,Global,0JoHqmlqE0W0i9prt6kcHR
163,Careless Whisper,0.232,0.583,0.545,0.0,0.133,-11.698,0,0.0351,153.249,4,0.801,3224559,Global,2R7858bg0GHuBBxjTyOL7N
164,PILLOWTALK,0.117,0.584,0.7,0.0,0.0939,-4.275,1,0.0456,124.944,4,0.438,3202717,Global,0PDUDa38GO8lMxLCRc4lL1
165,Santa Claus Is Coming to Town,0.785,0.594,0.389,0.0,0.0313,-7.109,1,0.0517,122.331,4,0.396,3194315,Global,5Ber68jZ7ytegr2UISEdb7
166,pick up the phone,0.114,0.711,0.739,0.0,0.226,-3.804,0,0.129,136.919,4,0.43,3161853,Global,20dP2DaMHIAmwWAbp7peSr
167,No Problem (feat. Lil Wayne & 2 Chainz),0.156,0.652,0.795,0.0,0.123,-5.192,0,0.174,135.018,4,0.788,3153421,Global,0v9Wz8o0BT8DU38R4ddjeH
168,Have Yourself A Merry Little Christmas,0.954,0.426,0.177,0.0,0.317,-9.429,1,0.0436,133.483,1,0.317,3152235,Global,7Hz6LLOVxrojLPIHJJ1S0E
169,Wake Up Where You Are,0.11,0.706,0.674,0.000626,0.0784,-6.977,1,0.0337,113.956,4,0.545,3130502,Global,2s76aKBWKShlwPC4xTtEEE
170,Carol of the Bells,0.994,0.418,0.106,0.0292,0.179,-22.507,0,0.0448,46.718,4,0.8,3123441,Global,4tHqQMWSqmL6YjXwsqthDI
171,That's What I Like,0.013,0.853,0.56,0.0,0.0944,-4.961,1,0.0406,134.066,4,0.86,3118035,Global,0KKkJNfGyhkQ5aFogxQAPU
172,Jingle Bells (feat. The Puppini Sisters),0.634,0.702,0.588,0.0,0.198,-5.914,1,0.0563,122.945,3,0.849,3094942,Global,4qBejt9FeqLI9blHI1Nq1x
173,Hotline Bling,0.00347,0.903,0.62,0.000119,0.0504,-8.094,1,0.0587,134.96,4,0.539,3088142,Global,2FBUoWkIuQXwayw2RNo5l6
174,No Money,0.0282,0.671,0.916,0.00762,0.24,-4.014,0,0.0397,126.01,4,0.803,3085962,Global,0gb1J5UrTpzaU1s3nupgCd
175,Mary's Boy Child / Oh My Lord,0.204,0.776,0.703,0.0,0.336,-10.696,1,0.0427,112.534,4,0.939,3052833,Global,6YnzBV7YkaXZNCK3tlnCfg
176,You Was Right,0.069,0.843,0.359,0.0,0.12,-7.417,1,0.461,81.987,4,0.156,3052662,Global,2ANLarE8yHVsLWW21nj79M
177,Vacaciones,0.256,0.772,0.909,0.0,0.255,-3.225,0,0.166,96.031,4,0.694,3051423,Global,3dQDid3IUNhZy1OehIfYfE
178,Die For You,0.111,0.586,0.525,0.0,0.134,-7.163,0,0.0615,133.629,4,0.508,3045375,Global,2LBqCSwhJGcFQeTHMVGwy3
179,The Hills,0.0861,0.356,0.567,0.0,0.137,-7.011,0,0.0798,135.553,5,0.109,3039017,Global,25khomWgBVamSdKw7hzm3l
180,Miss You,0.104,0.88,0.605,0.00488,0.106,-7.639,0,0.0531,120.017,4,0.626,3028820,Global,7of1slAJIWrXxP8ikAHxje
181,Jumpman,0.0559,0.852,0.553,0.0,0.332,-7.286,1,0.187,142.079,4,0.656,3019544,Global,27GmP9AWRs744SzKcpJsTZ
182,Some Kind Of Drug (feat. Marc E. Bassy),0.0705,0.634,0.525,0.0,0.0729,-8.968,1,0.47,130.271,4,0.49,3005489,Global,1Bqxj0aH5KewYHKUg1IdrF
183,Light,0.0857,0.57,0.763,2.49e-06,0.0932,-4.137,1,0.0573,150.088,4,0.43,3004050,Global,7zTx8ePYAmPFQuxP3xlXZn
184,My Only Wish (This Year),0.171,0.665,0.844,0.0,0.225,-3.777,1,0.0273,147.073,4,0.665,2982674,Global,7aiVBCp1ibIWE5GeHkbtxr
185,iSpy (feat. Lil Yachty),0.378,0.746,0.653,0.0,0.229,-6.745,1,0.289,75.016,4,0.672,2979074,Global,2EEeOnHehOozLq4aS0n6SL
186,All I Want for Christmas Is You,0.42,0.503,0.465,0.0,0.101,-8.077,0,0.0274,141.793,4,0.143,2978819,Global,0xPaZrF25ltzvz1a2Pm5DQ
187,Christmas Lights,0.131,0.312,0.418,0.000679,0.0836,-9.146,1,0.0296,130.795,4,0.237,2974733,Global,4fzyvSu73BhGvi96p2zwjL
188,Me llamas (feat. Maluma) - Remix,0.547,0.76,0.838,1.3e-06,0.0664,-3.828,0,0.0529,93.05,4,0.745,2974609,Global,5hEM0JchdVzQ5PwvSfITeX
189,Gyal You A Party Animal - Remix,0.0673,0.723,0.889,0.0,0.363,-4.017,1,0.0939,101.032,4,0.701,2962885,Global,1AkTW13ysu0AJrwuM6UY0I
190,Secrets,0.0155,0.665,0.771,9.6e-06,0.46,-5.779,1,0.0533,109.948,4,0.764,2956670,Global,3DX4Y0egvc0slLcLl31h2p
191,Faith - Remastered,0.0094,0.887,0.48,3.58e-05,0.0662,-11.994,1,0.117,95.846,4,0.607,2934931,Global,0HEmnAUT8PHznIAAmVXqFJ
192,Let Me Hold You (Turn Me On),0.101,0.68,0.774,0.0,0.113,-3.136,0,0.0697,102.949,4,0.331,2925768,Global,0lmdsH1MIoLsMymnNpd6HU
193,Low Life (feat. The Weeknd),0.337,0.722,0.331,0.282,0.146,-7.789,1,0.0726,143.961,4,0.102,2916084,Global,7EiZI6JVHllARrX9PUvAdX
194,Used to This (feat. Drake),0.0312,0.618,0.727,0.0,0.196,-7.224,0,0.208,164.992,4,0.401,2901747,Global,78sr3ogs4UzITcCNbXM9cM
195,No Role Modelz,0.301,0.692,0.521,0.0,0.0565,-8.465,0,0.33,100.45,4,0.463,2900495,Global,62vpWI1CHwFy7tMIcSStl8
196,Swang,0.2,0.681,0.314,9.82e-06,0.1,-9.319,1,0.0581,139.992,4,0.166,2900455,Global,6mapJIPnQ23RTAevUoE0DL
197,Taped up Heart (feat. Clara Mae),0.152,0.675,0.937,0.0,0.154,-3.525,0,0.0509,103.961,4,0.567,2871891,Global,26hcyzSE154xMZCbFdtInA
198,You & Me,0.0398,0.693,0.65,0.0,0.186,-8.376,1,0.192,85.026,4,0.663,2853532,Global,4QdovcM8j50QPlyR7tH4xe
199,Hymn for the Weekend,0.211,0.491,0.693,6.92e-06,0.325,-6.487,0,0.0377,90.027,4,0.412,2847836,Global,3RiPr603aXAoi4GHyXx0uy
