,name,acousticness,danceability,energy,instrumentalness,liveness,loudness,mode,speechiness,tempo,time_signature,valence,length,country,music_id
164,Hulapalu,0.5,0.705,0.68,0.0,0.617,-4.674,1,0.0491,124.981,4,0.679,11579,Australia,7zja6rwquGA6vzLolzKrda
165,"Me, Myself & I",0.0184,0.756,0.674,0.0,0.158,-6.518,0,0.0959,111.995,4,0.389,11574,Australia,40YcuQysJ0KlGQTeGUosTC
166,Taped up Heart (feat. Clara Mae),0.152,0.675,0.937,0.0,0.154,-3.525,0,0.0509,103.961,4,0.567,11543,Australia,26hcyzSE154xMZCbFdtInA
167,Feel the Love - Sam Feldt Edit,0.0487,0.645,0.835,1.16e-05,0.0947,-4.374,0,0.045,121.997,4,0.438,11531,Australia,3fJua408ovMRQ0JYGepaAY
168,Stoff und Schnaps,0.0506,0.941,0.807,0.0,0.0833,-4.588,0,0.0564,120.041,4,0.761,11474,Australia,463oFGElXVcP8ueC72zvMj
169,Sofia,0.127,0.691,0.72,0.0,0.15,-5.918,1,0.0324,128.014,4,0.906,11457,Australia,1VoHrSS3QQ6TbpabLrFiYb
170,"I See Fire - From ""The Hobbit - The Desolation Of Smaug""",0.559,0.581,0.0549,0.0,0.0718,-20.514,0,0.0397,152.037,4,0.234,11421,Australia,3B7udSGy2PfgoCniMSb523
171,Bleib in der Schule,0.0522,0.629,0.822,0.0,0.909,-5.445,1,0.152,139.952,4,0.571,11397,Australia,0QjewL57d6QobAvn1JoQd9
172,Heatwave (feat. Akon),0.196,0.702,0.82,0.0,0.156,-4.323,0,0.063,107.936,4,0.52,11389,Australia,2KMJ5CoxY4ECG9TZyNWmpv
173,Please Tell Rosie,0.024,0.721,0.681,0.0109,0.157,-7.631,0,0.0488,121.978,4,0.768,11385,Australia,2IDDQFHRf9iH35jeL89uNs
174,Roses (feat. ROZES),0.0361,0.716,0.806,0.00413,0.244,-7.602,1,0.0466,100.033,4,0.347,11370,Australia,6O6M7pJLABmfBRoGZMu76Y
175,Wake Up Where You Are,0.11,0.706,0.674,0.000626,0.0784,-6.977,1,0.0337,113.956,4,0.545,11321,Australia,2s76aKBWKShlwPC4xTtEEE
176,Boyfriends - Selecta Remix,0.0259,0.691,0.906,4.91e-05,0.0643,-3.755,0,0.161,127.998,4,0.518,11273,Australia,2e6L8mAClebcUmNi1HkyyP
177,wir gewinnt,0.0176,0.365,0.697,0.0,0.154,-7.599,1,0.107,173.022,4,0.382,11263,Australia,6rupuJZn5L8ZMUZgVl0560
178,Irgendwas (feat. Bengio),0.167,0.43,0.457,2.91e-05,0.202,-8.923,1,0.0616,82.547,4,0.132,11220,Australia,3qlF4ENgFTbAbPZfFF9lxt
179,Safari,0.551,0.508,0.687,3.41e-06,0.126,-4.361,1,0.326,180.044,4,0.555,11206,Australia,6rQSrBHf7HlZjtcMZ4S4bO
180,Party Monster,0.189,0.573,0.63,2.31e-05,0.259,-8.389,1,0.105,77.525,4,0.218,11143,Australia,4F7A0DXBrmUAkp32uenhZt
181,Bailar (feat. Elvis Crespo) - Radio Edit,0.0637,0.793,0.848,0.226,0.0647,-5.327,1,0.121,128.104,4,0.455,10854,Australia,1HCw8XKtTgWWU3JlEUR0qQ
182,Sex ohne Grund (feat. Shindy),0.167,0.899,0.6,0.0,0.0469,-7.052,0,0.327,93.982,4,0.685,10799,Australia,7cufww06qM0dH2rpkch4fi
183,"i hate u, i love u (feat. olivia o'brien)",0.687,0.492,0.275,0.0,0.101,-13.4,0,0.3,92.6,4,0.18,10765,Australia,7vRriwrloYVaoAe3a9wJHe
184,On + Off,0.151,0.578,0.582,2.23e-05,0.394,-7.278,1,0.0413,129.969,4,0.236,10724,Australia,6HzDEVbfnDD1p0qFKqiZWU
185,Love My Life,0.00601,0.543,0.686,5.23e-06,0.133,-7.061,1,0.0285,95.995,4,0.375,10629,Australia,1YW369EbVyjpeLE3YbsjKQ
186,Without Me,0.00286,0.908,0.669,0.0,0.237,-2.827,1,0.0738,112.238,4,0.662,10619,Australia,7lQ8MOhq6IN2w8EYcFNSUk
187,Living (feat. Alex Clare),0.0605,0.762,0.821,0.00341,0.141,-4.087,1,0.0453,121.98,4,0.858,10556,Australia,63Qco1ncI5U4qEUnxL1DsH
188,Call On Me,0.126,0.791,0.654,0.0,0.0839,-7.109,1,0.0417,97.995,4,0.5,10443,Australia,74nadxHkSGQm6eBIyqTHDP
189,Lush Life,0.132,0.694,0.712,0.0,0.211,-3.923,0,0.046,98.023,4,0.799,10276,Australia,1rIKgCH4H52lrvDcz50hS8
190,Safari,0.243,0.834,0.768,5.18e-06,0.142,-7.767,0,0.205,129.996,4,0.738,10241,Australia,6hjck7ERXicpsW51UkdHCA
191,Feel Good Inc.,0.212,0.779,0.634,0.0634,0.11,-7.975,0,0.0607,124.047,4,0.576,10163,Australia,5qeL0fWg4IDLZNUjVu53f2
192,"City Of Stars - From ""La La Land"" Soundtrack",0.91,0.483,0.121,0.0,0.0885,-15.133,0,0.0349,106.032,4,0.419,10144,Australia,0LtVx5vsq9nfpGsWgjUin6
193,On My Way,0.00981,0.629,0.764,0.0,0.221,-4.023,1,0.036,123.972,4,0.577,10098,Australia,4hiUYb2nb6NlfTP9CD38Pe
194,Please Don't Go,0.0118,0.513,0.768,1.94e-05,0.294,-4.868,0,0.0587,84.264,4,0.235,10076,Australia,3cNjgVBKTJ1SvKhunrCdVy
195,Sugar (feat. Francesco Yates),0.0185,0.636,0.815,0.0,0.163,-5.098,0,0.0581,123.063,4,0.636,10059,Australia,5tf1VVWniHgryyumXyJM7w
196,Juju on That Beat (TZ Anthem),0.00381,0.807,0.887,0.0,0.391,-3.892,1,0.275,160.517,4,0.78,10042,Australia,1lItf5ZXJc1by9SbPeljFd
197,Willst du,0.631,0.733,0.751,0.0,0.149,-6.171,1,0.0828,126.018,4,0.701,10015,Australia,3g62kHCCbNwhEKYywx5Xwz
198,Hey Baby (feat. Deb's Daughter),0.0154,0.658,0.88,0.0,0.235,-4.582,0,0.0845,90.018,4,0.831,10004,Australia,3oUZXcz9WLNO71yHAumFbH
199,Don't Stop Believin',0.127,0.5,0.748,0.0,0.447,-9.072,1,0.0363,118.852,4,0.514,9997,Australia,4bHsxqR3GMrXTxEPLuK5ue
