,name,acousticness,danceability,energy,instrumentalness,liveness,loudness,mode,speechiness,tempo,time_signature,valence,length,country,music_id
164,Two Princes - Radio Mix,0.0139,0.747,0.803,5.48e-05,0.0668,-5.314,1,0.0345,118.019,4,0.814,12107,Australia,1iTKkkgXj8kJkGdjGGBFqL
165,Oracle,0.041,0.689,0.77,0.173,0.113,-5.646,1,0.0485,140.079,4,0.161,12059,Australia,5oGm8Hm6sUQIlGu0X0p6xS
166,Fast Car,0.453,0.459,0.587,0.0,0.307,-6.983,1,0.0785,113.901,4,0.581,12017,Australia,6OZh916QF8XNunWaP97WEZ
167,Bianco - Prod. Lex Lugner,0.126,0.862,0.639,9.17e-06,0.0993,-6.434,0,0.0738,140.03,4,0.364,11953,Australia,0ekFioHmdtwcITYOYXavl6
168,What Do You Love,0.166,0.542,0.903,3.53e-05,0.355,-2.745,1,0.0731,96.028,4,0.39,11942,Australia,0h4FK0CnlZ3oJnZ6quEk1P
169,Some Kind Of Drug (feat. Marc E. Bassy),0.0705,0.634,0.525,0.0,0.0729,-8.968,1,0.47,130.271,4,0.49,11928,Australia,1Bqxj0aH5KewYHKUg1IdrF
170,Wake Up Where You Are,0.11,0.706,0.674,0.000626,0.0784,-6.977,1,0.0337,113.956,4,0.545,11917,Australia,2s76aKBWKShlwPC4xTtEEE
171,No Money,0.0282,0.671,0.916,0.00762,0.24,-4.014,0,0.0397,126.01,4,0.803,11879,Australia,0gb1J5UrTpzaU1s3nupgCd
172,7 Years,0.29,0.742,0.479,0.0,0.391,-5.83,1,0.0551,119.951,4,0.346,11814,Australia,7129iqBafaphfc3WPCGC0L
173,Taped up Heart (feat. Clara Mae),0.152,0.675,0.937,0.0,0.154,-3.525,0,0.0509,103.961,4,0.567,11782,Australia,26hcyzSE154xMZCbFdtInA
174,Setting Fires,0.017,0.626,0.717,0.0,0.261,-5.751,0,0.0375,105.039,4,0.56,11755,Australia,0B8B8cVRFIG1yznoQe7c9s
175,Hulapalu,0.5,0.705,0.68,0.0,0.617,-4.674,1,0.0491,124.981,4,0.679,11750,Australia,7zja6rwquGA6vzLolzKrda
176,Broccoli (feat. Lil Yachty),0.236,0.886,0.525,0.0,0.057,-7.39,1,0.131,145.99,4,0.708,11729,Australia,7yyRTcZmCiyzzJlNzGC9Ol
177,Sex ohne Grund (feat. Shindy),0.167,0.899,0.6,0.0,0.0469,-7.052,0,0.327,93.982,4,0.685,11686,Australia,7cufww06qM0dH2rpkch4fi
178,We Don't Talk Anymore (feat. Selena Gomez),0.621,0.728,0.563,0.0,0.179,-8.053,0,0.134,100.017,4,0.352,11649,Australia,68EMU2RD1ECNeOeJ5qAXCV
179,Love Me,0.539,0.616,0.769,0.000171,0.358,-1.862,1,0.0371,83.511,4,0.478,11605,Australia,1kFJTEnAvJ70S5mXplUAFR
180,Love$ick,0.126,0.665,0.771,0.00449,0.27,-5.124,0,0.14,88.835,4,0.732,11594,Australia,5v9N8Rx3QsFvr50cxyQcA3
181,Bleib in der Schule,0.0522,0.629,0.822,0.0,0.909,-5.445,1,0.152,139.952,4,0.571,11517,Australia,0QjewL57d6QobAvn1JoQd9
182,Atramis,0.484,0.733,0.673,7.28e-05,0.145,-6.946,0,0.202,119.992,4,0.454,11443,Australia,4i9ZRPZbz683dAMVSU4zlm
183,Heatwave (feat. Akon),0.196,0.702,0.82,0.0,0.156,-4.323,0,0.063,107.936,4,0.52,11436,Australia,2KMJ5CoxY4ECG9TZyNWmpv
184,Hymn for the Weekend - Seeb Remix,0.00868,0.564,0.849,4.68e-06,0.12,-3.516,0,0.0517,102.028,4,0.427,11297,Australia,1OAiWI2oPmglaOiv9fdioU
185,wir gewinnt,0.0176,0.365,0.697,0.0,0.154,-7.599,1,0.107,173.022,4,0.382,11223,Australia,6rupuJZn5L8ZMUZgVl0560
186,Safari,0.243,0.834,0.768,5.18e-06,0.142,-7.767,0,0.205,129.996,4,0.738,11201,Australia,6hjck7ERXicpsW51UkdHCA
187,"i hate u, i love u (feat. olivia o'brien)",0.687,0.492,0.275,0.0,0.101,-13.4,0,0.3,92.6,4,0.18,11167,Australia,7vRriwrloYVaoAe3a9wJHe
188,"Me, Myself & I",0.0184,0.756,0.674,0.0,0.158,-6.518,0,0.0959,111.995,4,0.389,11140,Australia,40YcuQysJ0KlGQTeGUosTC
189,Without Me,0.00286,0.908,0.669,0.0,0.237,-2.827,1,0.0738,112.238,4,0.662,11136,Australia,7lQ8MOhq6IN2w8EYcFNSUk
190,Don't You Know - Radio Edit,0.0549,0.745,0.737,0.00661,0.0939,-4.868,1,0.0641,119.982,4,0.635,11098,Australia,0cAuqPI1R8RlFsXXWWO039
191,Einer von Millionen (feat. Motrip),0.333,0.395,0.749,0.0,0.195,-8.914,0,0.357,87.723,4,0.486,11074,Australia,0Z4AOIqWrH3pNwHGScZFuJ
192,Bailar (feat. Elvis Crespo) - Radio Edit,0.0637,0.793,0.848,0.226,0.0647,-5.327,1,0.121,128.104,4,0.455,11058,Australia,1HCw8XKtTgWWU3JlEUR0qQ
193,Don't Stop Believin',0.127,0.5,0.748,0.0,0.447,-9.072,1,0.0363,118.852,4,0.514,11047,Australia,4bHsxqR3GMrXTxEPLuK5ue
194,Willst du,0.631,0.733,0.751,0.0,0.149,-6.171,1,0.0828,126.018,4,0.701,11018,Australia,3g62kHCCbNwhEKYywx5Xwz
195,Classic,0.0384,0.72,0.791,0.0,0.157,-4.689,1,0.124,102.071,4,0.756,10958,Australia,6FE2iI43OZnszFLuLtvvmg
196,Sugar (feat. Francesco Yates),0.0185,0.636,0.815,0.0,0.163,-5.098,0,0.0581,123.063,4,0.636,10904,Australia,5tf1VVWniHgryyumXyJM7w
197,Aphrodite - Violin,0.232,0.413,0.771,0.0,0.167,-3.861,0,0.115,166.222,4,0.355,10897,Australia,6TsUpMfzc7ORiO8jN6yAzf
198,Stoff und Schnaps,0.0506,0.941,0.807,0.0,0.0833,-4.588,0,0.0564,120.041,4,0.761,10895,Australia,463oFGElXVcP8ueC72zvMj
199,Can't Hold Us - feat. Ray Dalton,0.0291,0.641,0.922,0.0,0.0862,-4.457,1,0.0786,146.078,4,0.847,10858,Australia,3bidbhpOYeV4knp8AIu8Xn
