,name,acousticness,danceability,energy,instrumentalness,liveness,loudness,mode,speechiness,tempo,time_signature,valence,length,country,music_id
164,Places,0.264,0.728,0.858,0.000761,0.158,-3.866,0,0.0457,122.01,4,0.638,13525,Australia,6O85MfGECKBqAK2MgSbCaj
165,Savage (feat. Flux Pavilion & MAX),0.151,0.679,0.662,0.0,0.376,-5.861,1,0.0773,90.054,4,0.365,13486,Australia,1Rl40PsX4mh9xVOeGHq86B
166,Wieso?,0.524,0.866,0.721,0.638,0.0998,-6.234,0,0.0604,119.954,4,0.736,13483,Australia,7mdlZsVJD6HcPuwS3k7e68
167,"Heatstroke (feat. Young Thug, Pharrell Williams & Ariana Grande)",0.34,0.784,0.728,0.0,0.222,-4.549,0,0.0539,110.165,4,0.713,13459,Australia,60APt5N2NRaKWf5xzJdzyC
168,Fresh Eyes,0.562,0.822,0.544,2.4e-05,0.144,-6.797,1,0.0332,122.047,4,0.861,13370,Australia,4nMlau89VAjmV7agkl7OY3
169,By Your Side,0.0778,0.696,0.743,0.0,0.0581,-3.838,1,0.0331,122.978,4,0.644,13357,Australia,1D3ODoXHBLpdxolZRHWV1j
170,The Mack,0.0707,0.707,0.883,0.0,0.23,-4.281,1,0.0602,106.031,4,0.541,13349,Australia,7aV2mflaASUmGhCErm7kBO
171,Wake Up Where You Are,0.11,0.706,0.674,0.000626,0.0784,-6.977,1,0.0337,113.956,4,0.545,13308,Australia,2s76aKBWKShlwPC4xTtEEE
172,Hey Baby (feat. Deb's Daughter),0.0154,0.658,0.88,0.0,0.235,-4.582,0,0.0845,90.018,4,0.831,13261,Australia,3oUZXcz9WLNO71yHAumFbH
173,"Lose Yourself - From ""8 Mile"" Soundtrack",0.00868,0.692,0.744,0.000423,0.359,-4.565,1,0.257,171.374,4,0.0612,13236,Australia,5Z01UMMf7V1o0MzF86s6WJ
174,Absätze > Hauptsätze,0.0781,0.609,0.854,0.0,0.0642,-5.043,1,0.407,181.826,4,0.856,13117,Australia,0Xt07wEnASnw91iFJ1su1j
175,'Till I Collapse,0.0748,0.551,0.851,0.0,0.0784,-3.277,1,0.197,171.411,4,0.1,13094,Australia,6yr8GiTHWvFfi4o6Q5ebdT
176,Capsize,0.0398,0.683,0.708,0.155,0.686,-6.244,0,0.0305,92.991,4,0.355,13062,Australia,2XMTqoHHSH0lvuXrvIEdco
177,Light It Up (feat. Nyla & Fuse ODG) - Remix,0.0375,0.746,0.877,0.000833,0.233,-3.782,0,0.0666,107.985,4,0.751,13026,Australia,0L7loeTIg6akW84aEQZpCT
178,iPhone 17 (feat. Moé),0.0127,0.622,0.628,0.0,0.0507,-8.285,0,0.117,92.839,4,0.541,12958,Australia,6rwCkGBh7CV6pcdxZKbcsG
179,Bounce Back,0.106,0.78,0.575,0.0,0.129,-5.628,0,0.139,81.502,4,0.273,12773,Australia,0SGkqnVQo9KPytSri1H6cF
180,So schön kaputt,0.322,0.736,0.748,0.0,0.111,-6.114,0,0.055,115.011,4,0.655,12742,Australia,6I8R2dillIEsMrBm6IZqxv
181,Wake Up Alone,0.0102,0.643,0.52,0.0,0.11,-5.968,0,0.0334,75.168,4,0.23,12740,Australia,0dj1CtyRxZ4bnIT4Q20jNT
182,Move Your Body - Alan Walker Remix,0.0834,0.636,0.789,0.000896,0.391,-4.905,0,0.0892,128.028,4,0.4,12723,Australia,6LUOMjoORvAkdhBYvESO46
183,The Return of...,0.367,0.602,0.867,2.28e-06,0.318,-2.22,1,0.205,79.84,4,0.796,12716,Australia,6h66suJtLCOJCesAukkFZn
184,Aliens (feat. Teutilla),0.0403,0.769,0.874,0.0,0.1,-2.951,0,0.142,145.0,4,0.67,12603,Australia,07KbI05QnjX8IbDBDRySxR
185,How Would You Feel (Paean),0.424,0.617,0.439,0.0,0.127,-5.63,1,0.0269,139.979,4,0.242,12598,Australia,6PJ8FF6UR8FZXfEvpHkIVN
186,Bonfire,0.064,0.771,0.785,1.27e-05,0.085,-3.915,0,0.0832,111.065,4,0.334,12569,Australia,5hz9DEkahyWoTs3rxJOTtw
187,Minimum,0.729,0.492,0.841,0.00027,0.101,-9.181,0,0.0904,177.869,4,0.313,12558,Australia,1nTgtGpUoKpA97ZbgZPiZR
188,Everyday,0.0192,0.635,0.738,0.0,0.15,-4.424,0,0.0519,130.971,4,0.428,12537,Australia,3FiE2d325mIOc4YjkSLVJR
189,Machinegunflows,0.0495,0.627,0.8,0.0,0.152,-6.227,1,0.218,122.018,4,0.259,12481,Australia,4FwI6qsU9xOCULmk8RdHrt
190,Be Mine,0.194,0.779,0.666,0.000556,0.0576,-7.361,1,0.0482,123.024,4,0.507,12453,Australia,2KklXplRtxMsBYo474Es0w
191,Alarm,0.0812,0.756,0.589,0.0,0.176,-5.093,1,0.232,146.928,4,0.811,12399,Australia,0OwX5aROoW1Iip8FV51Efg
192,Unforgettable,0.0293,0.726,0.769,0.0101,0.104,-5.043,1,0.123,97.985,4,0.733,12268,Australia,1F2HXIJrE2Xn81OzT2zZvW
193,Final Song,0.014,0.695,0.672,7.95e-05,0.0756,-6.109,0,0.0345,104.988,4,0.245,12261,Australia,4qqArAiTPueDxIp7cf87h7
194,Black Beatles,0.142,0.794,0.632,0.0,0.128,-6.163,1,0.0649,145.926,4,0.355,12221,Australia,6fujklziTHa8uoM5OQSfIo
195,Only One - Radio Edit,0.0039,0.626,0.938,0.000452,0.599,-3.005,1,0.0944,124.932,4,0.518,12206,Australia,5ev0Z2lFzmhjlQCWpRAWiG
196,Don't Wanna Know,0.338,0.783,0.623,0.0,0.0975,-6.126,1,0.08,100.048,4,0.447,12186,Australia,5MFzQMkrl1FOOng9tq6R9r
197,Wonderwall - Remastered,0.000452,0.378,0.896,0.0,0.194,-4.066,1,0.0407,174.302,4,0.469,12177,Australia,5qqabIl2vWzo9ApSC317sa
198,Ham kummst,0.256,0.842,0.577,0.000374,0.133,-6.864,0,0.044,125.005,4,0.368,12118,Australia,30t2cItUPY7CvZOup7zptn
199,Ist da jemand,0.472,0.647,0.76,0.0,0.0933,-3.831,1,0.0363,145.917,4,0.493,12049,Australia,1QzmdyU1N47jAj0ao5IvlW
