,name,acousticness,danceability,energy,instrumentalness,liveness,loudness,mode,speechiness,tempo,time_signature,valence,length,country,music_id
164,'Till I Collapse,0.0748,0.551,0.851,0.0,0.0784,-3.277,1,0.197,171.411,4,0.1,12934,Australia,6yr8GiTHWvFfi4o6Q5ebdT
165,Ride,0.00835,0.645,0.713,0.0,0.113,-5.355,1,0.0393,74.989,4,0.566,12882,Australia,2Z8WuEywRWYTKe1NybPQEW
166,Feel It Still,0.0417,0.801,0.795,0.000113,0.0717,-5.115,0,0.0504,79.028,4,0.754,12871,Australia,6QgjcU0zLnzq5OrUoSZ3OK
167,Baby,0.0452,0.484,0.749,0.0,0.147,-5.802,0,0.376,112.991,5,0.521,12823,Australia,3W3vuTYWb5k8yNgrnYWJuf
168,Savage (feat. Flux Pavilion & MAX),0.151,0.679,0.662,0.0,0.376,-5.861,1,0.0773,90.054,4,0.365,12822,Australia,1Rl40PsX4mh9xVOeGHq86B
169,Dynamite (feat. Pretty Sister),0.0548,0.811,0.801,2.09e-05,0.0742,-6.0,0,0.0802,105.055,4,0.693,12671,Australia,2Ae5awwKvQpTBKQHr1TYCg
170,Romantic - NOTD Remix,0.218,0.746,0.631,0.0,0.222,-7.968,0,0.231,104.047,4,0.342,12637,Australia,3SGWp9fJCzgK0WcpcKSQdy
171,By Your Side,0.0778,0.696,0.743,0.0,0.0581,-3.838,1,0.0331,122.978,4,0.644,12630,Australia,1D3ODoXHBLpdxolZRHWV1j
172,Wonderwall - Remastered,0.000452,0.378,0.896,0.0,0.194,-4.066,1,0.0407,174.302,4,0.469,12533,Australia,5qqabIl2vWzo9ApSC317sa
173,Bad and Boujee (feat. Lil Uzi Vert),0.061,0.927,0.665,0.0,0.123,-5.313,1,0.244,127.076,4,0.175,12484,Australia,4Km5HrUvYTaSUfiSGPJeQR
174,Talk About It,0.0543,0.678,0.594,0.0,0.182,-5.673,0,0.0319,123.975,4,0.526,12448,Australia,1XRTXNP8eLpWXfso8Q4dC5
175,Feel Good (feat. Daya),0.22,0.625,0.707,0.0,0.213,-4.761,1,0.0337,138.064,4,0.479,12432,Australia,0NyOeqzqjVM9j7IuWp2oJ6
176,Love$ick,0.126,0.665,0.771,0.00449,0.27,-5.124,0,0.14,88.835,4,0.732,12307,Australia,5v9N8Rx3QsFvr50cxyQcA3
177,Living (feat. Alex Clare),0.0605,0.762,0.821,0.00341,0.141,-4.087,1,0.0453,121.98,4,0.858,12301,Australia,63Qco1ncI5U4qEUnxL1DsH
178,El Amante,0.243,0.683,0.691,0.0,0.14,-5.535,1,0.0432,179.91,4,0.732,12263,Australia,3umS4y3uQDkqekNjVpiRUs
179,Places,0.264,0.728,0.858,0.000761,0.158,-3.866,0,0.0457,122.01,4,0.638,12257,Australia,6O85MfGECKBqAK2MgSbCaj
180,Barcelona,0.448,0.747,0.76,0.0,0.153,-4.294,1,0.187,99.975,4,0.682,12227,Australia,3Lfiu5sZ4M4B6JaKMBc0FU
181,"Gang Up (with Young Thug, 2 Chainz & Wiz Khalifa feat. PnB Rock)",0.0304,0.631,0.732,0.0,0.261,-4.706,1,0.203,151.779,4,0.549,12162,Australia,5PfTI3zrQbZEWcQdycMqJM
182,The Mack,0.0707,0.707,0.883,0.0,0.23,-4.281,1,0.0602,106.031,4,0.541,12038,Australia,7aV2mflaASUmGhCErm7kBO
183,Last Resort,0.000504,0.581,0.887,0.00111,0.268,-3.659,0,0.0624,90.578,4,0.724,11897,Australia,5eek2X5459T1HoYJk2CKXv
184,Bounce Back,0.106,0.78,0.575,0.0,0.129,-5.628,0,0.139,81.502,4,0.273,11889,Australia,0SGkqnVQo9KPytSri1H6cF
185,Not Going Home (feat. Gia Koka),0.0933,0.713,0.733,2.23e-05,0.237,-6.431,1,0.152,108.992,4,0.502,11886,Australia,042x9bsUBWW2fJgJ6fUh61
186,Nancy Mulligan,0.117,0.68,0.852,0.0,0.0866,-4.35,1,0.0349,101.993,4,0.858,11872,Australia,35QZaWQRkmnAVqBF1TLCxQ
187,Hey Baby (feat. Deb's Daughter),0.0154,0.658,0.88,0.0,0.235,-4.582,0,0.0845,90.018,4,0.831,11866,Australia,3oUZXcz9WLNO71yHAumFbH
188,I Got You,0.0504,0.609,0.887,4.76e-06,0.09,-4.749,0,0.0507,97.99,4,0.316,11825,Australia,1FUViuNSldssMIawrOXF2i
189,"CAN'T STOP THE FEELING! (Original Song from DreamWorks Animation's ""TROLLS"")",0.0123,0.667,0.83,0.0,0.191,-5.715,1,0.0749,113.03,4,0.701,11824,Australia,6JV2JOEocMgcZxYSZelKcc
190,Light It Up (feat. Nyla & Fuse ODG) - Remix,0.0375,0.746,0.877,0.000833,0.233,-3.782,0,0.0666,107.985,4,0.751,11757,Australia,0L7loeTIg6akW84aEQZpCT
191,Love Me Now,0.591,0.495,0.762,0.0,0.0763,-3.842,1,0.0862,123.893,4,0.708,11614,Australia,6nxQdXa1uAL0rY72wPZu89
192,iPhone 17 (feat. Moé),0.0127,0.622,0.628,0.0,0.0507,-8.285,0,0.117,92.839,4,0.541,11564,Australia,6rwCkGBh7CV6pcdxZKbcsG
193,Whole Heart,0.0409,0.491,0.65,2.14e-05,0.162,-7.151,1,0.0867,163.908,4,0.183,11549,Australia,2lFRw6rPXivo6kNmghePcK
194,Oceans Away - Sam Feldt Remix,0.316,0.741,0.613,0.0316,0.0893,-9.347,1,0.0354,115.031,4,0.271,11532,Australia,78mNkiUBAwHqjT0QOeEqqg
195,Lights Down Low,0.0632,0.623,0.493,0.0,0.104,-7.727,0,0.0338,81.019,4,0.594,11421,Australia,1sYSP7gKa5kdKIfhANfori
196,Don't Stop Believin',0.127,0.5,0.748,0.0,0.447,-9.072,1,0.0363,118.852,4,0.514,11398,Australia,4bHsxqR3GMrXTxEPLuK5ue
197,Only One - Radio Edit,0.0039,0.626,0.938,0.000452,0.599,-3.005,1,0.0944,124.932,4,0.518,11384,Australia,5ev0Z2lFzmhjlQCWpRAWiG
198,Bad Bitch (feat. Ty Dolla $ign),0.0283,0.656,0.615,0.0,0.234,-6.252,1,0.0539,139.91,4,0.366,11381,Australia,4ZJPwET9Jrgpkqi4Vo3Yg8
199,Baby,0.135,0.708,0.922,0.0513,0.225,-2.715,0,0.116,125.961,4,0.637,11363,Australia,1bA2ZK7CFxEMnyn1dWP2jp
