,name,acousticness,danceability,energy,instrumentalness,liveness,loudness,mode,speechiness,tempo,time_signature,valence,length,country,music_id
163,At My Best (feat. Hailee Steinfeld),0.00273,0.524,0.772,0.000169,0.224,-6.696,0,0.152,169.855,4,0.237,13433,Australia,77lGafvlU68CeHgB2pkHC9
164,Love$ick,0.126,0.665,0.771,0.00449,0.27,-5.124,0,0.14,88.835,4,0.732,13406,Australia,5v9N8Rx3QsFvr50cxyQcA3
165,Tunnel Vision,0.0576,0.497,0.489,9.91e-05,0.122,-7.724,0,0.294,171.853,4,0.231,13231,Australia,4Q3N4Ct4zCuIHuZ65E3BD4
166,All We Know,0.097,0.662,0.586,0.00272,0.115,-8.821,1,0.0307,90.0,4,0.296,13172,Australia,2rizacJSyD9S1IQUxUxnsK
167,Everyday,0.0192,0.635,0.738,0.0,0.15,-4.424,0,0.0519,130.971,4,0.428,13132,Australia,3FiE2d325mIOc4YjkSLVJR
168,Hearts Don't Break Around Here,0.719,0.604,0.366,0.0,0.162,-7.881,1,0.0267,105.177,3,0.181,13021,Australia,2dfHh7ECGxfNqZTQno09Vk
169,Light It Up (feat. Nyla & Fuse ODG) - Remix,0.0375,0.746,0.877,0.000833,0.233,-3.782,0,0.0666,107.985,4,0.751,12944,Australia,0L7loeTIg6akW84aEQZpCT
170,Final Song,0.014,0.695,0.672,7.95e-05,0.0756,-6.109,0,0.0345,104.988,4,0.245,12905,Australia,4qqArAiTPueDxIp7cf87h7
171,'Till I Collapse,0.0748,0.551,0.851,0.0,0.0784,-3.277,1,0.197,171.411,4,0.1,12805,Australia,6yr8GiTHWvFfi4o6Q5ebdT
172,Don't Wanna Know,0.338,0.783,0.623,0.0,0.0975,-6.126,1,0.08,100.048,4,0.447,12689,Australia,5MFzQMkrl1FOOng9tq6R9r
173,Capsize,0.0398,0.683,0.708,0.155,0.686,-6.244,0,0.0305,92.991,4,0.355,12664,Australia,2XMTqoHHSH0lvuXrvIEdco
174,Alarm,0.0812,0.756,0.589,0.0,0.176,-5.093,1,0.232,146.928,4,0.811,12633,Australia,0OwX5aROoW1Iip8FV51Efg
175,Bonfire,0.064,0.771,0.785,1.27e-05,0.085,-3.915,0,0.0832,111.065,4,0.334,12612,Australia,5hz9DEkahyWoTs3rxJOTtw
176,Fresh Eyes,0.562,0.822,0.544,2.4e-05,0.144,-6.797,1,0.0332,122.047,4,0.861,12602,Australia,4nMlau89VAjmV7agkl7OY3
177,Save Myself,0.85,0.552,0.29,0.0,0.227,-5.617,1,0.0448,78.842,4,0.481,12534,Australia,6TIU9Ehmi6dMzZK73Ym4yj
178,Bounce Back,0.106,0.78,0.575,0.0,0.129,-5.628,0,0.139,81.502,4,0.273,12408,Australia,0SGkqnVQo9KPytSri1H6cF
179,So schön kaputt,0.322,0.736,0.748,0.0,0.111,-6.114,0,0.055,115.011,4,0.655,12395,Australia,6I8R2dillIEsMrBm6IZqxv
180,Thumbs,0.025,0.721,0.722,0.0,0.0889,-3.56,1,0.0577,135.118,4,0.112,12337,Australia,3UjJP4ludb74a29P5EHEIo
181,Living (feat. Alex Clare),0.0605,0.762,0.821,0.00341,0.141,-4.087,1,0.0453,121.98,4,0.858,12333,Australia,63Qco1ncI5U4qEUnxL1DsH
182,Blossom,0.0295,0.75,0.676,3.15e-05,0.0749,-6.651,1,0.0281,119.99,4,0.851,12304,Australia,0fHZirprNSLEc1OLs1OiwL
183,An ihnen vorbei,0.46,0.675,0.57,0.000945,0.0881,-8.199,0,0.392,192.127,4,0.588,12292,Australia,7istTRCq9OK5cEC8sPAc50
184,Aliens (feat. Teutilla),0.0403,0.769,0.874,0.0,0.1,-2.951,0,0.142,145.0,4,0.67,12281,Australia,07KbI05QnjX8IbDBDRySxR
185,The Other,0.421,0.38,0.553,2.63e-06,0.0788,-6.621,1,0.0653,179.629,4,0.384,12255,Australia,1lntL1cI2UIWlxjL5QiN8g
186,Move Your Body - Alan Walker Remix,0.0834,0.636,0.789,0.000896,0.391,-4.905,0,0.0892,128.028,4,0.4,12219,Australia,6LUOMjoORvAkdhBYvESO46
187,Bibia Be Ye Ye,0.52,0.738,0.677,0.0,0.133,-5.121,1,0.0824,127.067,4,0.882,12180,Australia,6SznMYPQJHzr3IwsAHLId2
188,Legendary,0.0503,0.529,0.63,0.0,0.099,-5.412,0,0.0394,141.594,4,0.427,12152,Australia,1HxvdVlvQH5NUPi1wsq5L1
189,Black Beatles,0.142,0.794,0.632,0.0,0.128,-6.163,1,0.0649,145.926,4,0.355,12140,Australia,6fujklziTHa8uoM5OQSfIo
190,Only One - Radio Edit,0.0039,0.626,0.938,0.000452,0.599,-3.005,1,0.0944,124.932,4,0.518,12110,Australia,5ev0Z2lFzmhjlQCWpRAWiG
191,Break My Habits,0.017,0.603,0.694,0.0,0.0911,-6.472,0,0.055,145.167,4,0.588,12061,Australia,5DunkTHxwszBIlEdBeyU6q
192,The Sound of Silence,0.468,0.322,0.28,1.1e-06,0.102,-9.367,0,0.0281,85.794,4,0.175,12059,Australia,0eZBeB2xFIS65jQHerispi
193,Romantic - NOTD Remix,0.218,0.746,0.631,0.0,0.222,-7.968,0,0.231,104.047,4,0.342,12043,Australia,3SGWp9fJCzgK0WcpcKSQdy
194,Talk About It,0.0543,0.678,0.594,0.0,0.182,-5.673,0,0.0319,123.975,4,0.526,12029,Australia,1XRTXNP8eLpWXfso8Q4dC5
195,Maschin,0.0129,0.595,0.585,4.3e-06,0.548,-4.686,1,0.0473,180.011,4,0.668,12008,Australia,2Lg1njXKvhgv72U9QkrwXi
196,Water Under the Bridge,0.0189,0.596,0.838,1.54e-05,0.108,-6.52,0,0.0704,94.982,4,0.472,11996,Australia,4vb4mFvYsr2h6enhjJsq9Y
197,Be Mine,0.194,0.779,0.666,0.000556,0.0576,-7.361,1,0.0482,123.024,4,0.507,11906,Australia,2KklXplRtxMsBYo474Es0w
198,Work from Home (feat. Ty Dolla $ign),0.103,0.803,0.585,3.94e-06,0.0644,-5.861,1,0.0432,105.017,4,0.593,11899,Australia,4tCtwWceOPWzenK2HAIJSb
199,Dancing On My Own,0.851,0.608,0.174,1.92e-05,0.0855,-8.796,1,0.0332,112.175,4,0.193,11881,Australia,02WacdrRpm4zlP8H7X6bnQ
